CryoSleep,Age,Transported,Cabin_Num,Cabin_Side,GroupSize,IsAlone,HasSpent,IsChild,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,TotalSpent_log
1,47.0,1,3.0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,45.0,1,9.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,1,2.0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,7.797291273547472,0.0,6.778784897685177,6.095824562432225,8.230843564198235
1,51.0,1,8.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,0,34.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0986122886681096,4.204692619390966,0.0,6.559615237493242,6.651571873589727
0,27.0,1,9.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1.0986122886681096,7.450660796211539,2.5649493574615367,7.026426808699636,4.812184355372417,8.000349495324684
1,19.0,0,32.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,24.0,1,6.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,1,44.0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,6.805722553416985,0.6931471805599453,4.927253685157205,0.0,0.0,6.947937068614969
1,11.0,1,44.0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0,44.0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,6.744059186311348,0.0,5.730099782973575,5.209486152841421,0.0,7.198931240688173
0,13.0,0,9.0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,5.262690188904886,0.0,0.0,3.9512437185814275,6.606650186198215,6.890609120147166
0,35.0,0,45.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,4.997212273764115,5.241747015059643,0.0,2.3978952727983707,5.961005339623274,6.597145701886651
0,21.0,0,46.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.908082938168931,5.641907070938114,0.0,0.0,4.990432586778736,6.678342114654332
0,21.0,0,40.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,4.04305126783455,0.0,0.0,7.5595594960077,7.5883236773352225
0,38.0,0,47.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.325148957955575,0.0,0.0,3.332204510175204,0.0,7.3427791893318455
1,19.0,1,36.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,1,37.0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1,37.0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,13.0,0,37.0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0,10.0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,4.812184355372417,4.442651256490317,0.0,0.0,0.0,5.332718793265369
0,16.0,0,48.0,0,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,1.3862943611198906,0.0,0.0,7.003065458786462,7.005789019253503
0,1.0,0,37.0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,1,37.0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0,13.0,1,7,0,1,0,0,1,0,0,0,0,0,1,0,0,7.71333788887187,0.0,4.787491742782046,0.0,0.0,7.7651449029361315
0,23.0,0,13.0,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,7.103322062526113,4.394449154672439,0.6931471805599453,1.0986122886681096,0.0,7.1693500166706
0,33.0,0,13.0,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,7.56734567601324,2.5649493574615367,5.241747015059643,0.6931471805599453,0.0,7.666221925662725
1,21.0,1,13.0,1,7,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.0,0,13.0,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,7.115582126184454,0.0,5.71042701737487,3.784189633918261,6.931471805599453,7.862497197230545
0,16.0,0,13.0,1,7,0,1,0,0,1,0,1,0,0,0,1,0,0,6.82001636467413,0.0,5.402677381872279,5.459585514144159,0.0,7.223295679562314
1,42.0,0,13.0,1,7,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0,41.0,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,7.249215057114389,0.0,0.0,2.4849066497880004,0.0,7.257002707092073
1,24.0,1,41.0,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.0,1,14.0,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0,35.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0986122886681096,6.501289670540389,0.0,2.302585092994046,6.517671272912275
0,32.0,0,42.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,5.204006687076795,0.0,1.791759469228055,7.399398083331354,0.0,7.507141079727608
1,58.0,1,38.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0,43.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1.6094379124341003,2.0794415416798357,0.0,6.570882962339584,4.382026634673881,6.6895992691789665
0,30.0,0,44.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,4.454347296253507,0.0,0.6931471805599453,7.450660796211539,0.0,7.499423290592229
1,27.0,0,36.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0,45.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,4.04305126783455,0.0,5.54907608489522,7.271703706887368,0.0,7.467942332285852
0,43.0,0,50.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.790097235513905,0.0,0.0,0.0,6.790097235513905
1,42.0,1,11.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0,933.5,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,6.45833828334479,0.0,0.0,4.532599493153256,5.768320995793772,6.955592608396297
1,35.0,1,52.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0,11.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0,7.1308988302963465,0.0,8.47907586930311,7.018401799069201,8.878776071707552
0,18.0,0,46.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.749392985908253,0.6931471805599453,6.539585955617669,5.648974238161206,0.0,7.161622002939187
1,21.0,0,37.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,43.0,1,933.5,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.0,1,47.0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,46.0,1,6.0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,8.18088094199639,0.0,0.0,2.0794415416798357,8.182838710766026
0,33.0,0,6.0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,4.465908118654584,6.680854678790215,6.371611847231857,9.29771001811309,9.42375676753181
0,21.0,0,8.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,7.988882253309227,0.0,5.662960480135946,3.332204510175204,0.0,8.09009578318096
0,33.0,0,10.0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0.0,0.6931471805599453,0.0,9.061956366209925,6.96979066990159,9.178333575841096
1,47.0,0,38.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,54.0,1,11.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0,53.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.817111159963204,6.54534966033442,6.295266001439646,0.0,0.0,7.360103972989152
0,29.0,0,42.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.60947179518496,6.423246963533519,0.0,0.0,0.6931471805599453,6.790097235513905
0,21.0,1,54.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.555356891810665,5.153291594497779,6.013715156042802,1.0986122886681096,1.9459101490553132,7.1631723908466425
1,24.0,1,3.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0,49.0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,7.417580402414544,0.0,0.0,0.0,0.0,7.417580402414544
1,60.0,1,49.0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0,50.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,5.749392985908253,5.703782474656201,4.532599493153256,6.558197802812269
0,26.0,0,16.0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0.0,8.478660241699453,0.0,6.889591308354466,7.628031126930335,8.967759126769497
0,26.0,0,56.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,4.204692619390966,3.4011973816621555,0.0,0.0,6.6895992691789665,6.80128303447162
1,28.0,1,43.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,39.0,1,8.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0,51.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,4.77912349311153,0.0,0.0,6.626717749249025,0.6931471805599453,6.773080375655535
0,47.0,1,52.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,5.44673737166631,6.385194398997726,0.0,0.0,6.714170529909472
0,63.0,0,59.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,3.258096538021482,4.859812404361672,0.0,7.123672785204607,7.2399325913204695
1,27.0,1,9.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,50.0,1,61.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3.8066624897703196,7.779466967458324,0.0,3.9889840465642745,0.0,7.81923445385907
0,35.0,0,933.5,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,6.790097235513905,0.0,6.790097235513905
0,45.0,0,45.0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,4.584967478670572,0.0,2.70805020110221,5.8111409929767,6.09807428216624
0,19.0,1,63.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,7.639642287858013,0.0,0.0,7.639642287858013
0,21.0,1,54.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.823286122355687,0.0,0.0,0.0,6.823286122355687
1,29.0,1,46.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,1,64.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,4.990432586778736,6.484635235635252,0.6931471805599453,0.0,1.0986122886681096,6.6895992691789665
1,14.0,1,16.0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,42.0,1,16.0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,57.0,0,65.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,7.156176637480615,3.4011973816621555,5.093750200806762,2.639057329615259,7.305860032684009
1,39.0,1,933.5,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0,12.0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,6.376726947898627,3.4965075614664802,1.9459101490553132,7.2868764117507,7.643003635560718
0,19.0,0,55.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.720220155135295,6.720220155135295
1,19.0,1,12.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,1,7.0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,8.402679804627477,0.0,7.05444965813294,5.572154032177765,8.678971846978863
1,17.0,1,7.0,1,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,43.0,1,7.0,1,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,1,7.0,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,1,10.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.0,8.77971129020447,4.48863636973214,6.994849985833071,0.0,8.946244609330543
1,50.0,1,8.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,1,47.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,4.51085950651685,1.0986122886681096,7.1891677384203225,2.8903717578961645,0.0,7.2682230211595655
1,57.0,1,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.0,0,933.5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,67.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,2.772588722239781,0.0,7.223295679562314,7.234177179749849
1,23.0,1,41.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0,18.0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0.0,6.0473721790462776,0.0,7.524021415206125,8.550047528287184,8.914626127827137
0,23.0,0,7.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,6.371611847231857,0.0,3.044522437723423,7.8119734296220225,8.03073492409854
0,23.0,0,19.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,5.910796644040527,5.170483995038151,5.560681631015528,0.6931471805599453,4.624972813284271,6.807934943699926
0,18.0,1,59.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,7.215239978730097,0.0,0.0,7.215239978730097
0,18.0,0,60.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.085901464365611,0.0,5.062595033026967,1.9459101490553132,0.0,7.213768308118642
0,67.0,0,933.5,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0.0,5.442417710521793,0.0,8.406708458240965,5.488937726156687,8.506738733512378
0,60.0,1,68.0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,2.0794415416798357,6.293419278846481,0.6931471805599453,0.0,1.6094379124341003,6.315358001522335
1,27.0,1,50.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,49.0,1,68.0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,5.805134968916488,0.0,0.0,5.765191102784844,0.0,6.476972362889683
0,0.0,1,50.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0,51.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5.958424693029782,0.0,4.31748811353631,0.0,7.193685818395112,7.490529402060711
1,35.0,1,42.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,1,9.0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,7.874358824729881,0.0,5.14166355650266,0.0,7.937017489515453
1,20.0,1,9.0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0,44.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0986122886681096,0.0,0.0,0.0,1.0986122886681096
0,21.0,0,44.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1.791759469228055,1.3862943611198906,0.0,0.0,2.1972245773362196
0,59.0,0,61.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.926577033222725,0.0,5.3471075307174685,0.0,0.0,7.113142108707088
1,13.0,0,45.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,43.0,0,53.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,0,47.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,1,933.5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2.8903717578961645,0.0,6.665683717782408,0.0,1.0986122886681096,6.6895992691789665
0,2.0,1,14.0,1,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,1,14.0,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,5.5134287461649825,8.445052513638554,0.0,3.8501476017100584,5.313205979041787,8.546169299652755
0,33.0,0,14.0,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,6.095824562432225,5.762051382780177,0.0,5.003946305945459,7.139660335964919,7.682021510826875
0,25.0,0,72.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,5.529429087511423,0.0,6.315358001522335,6.6895992691789665
1,29.0,1,73.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,0,62.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,8.651024539049757,1.0986122886681096,5.356586274672012,7.29776828253138,0.0,8.909910726701899
0,44.0,0,74.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.54534966033442,0.6931471805599453,2.833213344056216,0.0,0.0,6.569481420414296
1,2.0,1,63.0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,1,63.0,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,6.035481432524756,5.857933154483459,6.453624998892692,1.3862943611198906,6.964135612418245,7.8083230503910555
0,0.0,1,63.0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,1,48.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,38.0,1,10.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,0,57.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,0,76.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.804021044733257,0.0,0.0,5.616771097666572,6.811244378601294,7.172424577124845
1,30.0,0,21.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,1,59.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0,64.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,6.075346031088684,0.0,7.268920128193722,0.0,0.0,7.533158807455563
0,22.0,1,12.0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,4.962844630259907,7.964503363551548,5.313205979041787,1.3862943611198906,0.0,8.07837810362652
0,36.0,1,933.5,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,6.255750041753367,0.0,7.531552381407289,0.0,0.0,7.777373602657861
1,14.0,1,60.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,78.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,7.601901959875166,0.0,7.998335395952982,0.0,0.0,8.512582578858554
1,18.0,1,933.5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,36.0,1,15.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.0,0,65.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,7.089243155027514,0.0,4.8283137373023015,6.35088571671474,7.546974117516527
1,50.0,1,50.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,32.0,1,50.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0,66.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.003946305945459,0.0,6.118097198041348,0.0,4.48863636973214,6.536691597591305
0,15.0,0,67.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.883322388488279,5.3612921657094255,3.5263605246161616,0.0,4.727387818712341,6.573680166960646
0,33.0,1,68.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,3.6109179126442243,0.0,5.638354669333745,6.035481432524756,6.598509028614515
0,27.0,0,51.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,6.530877627725885,3.091042453358316,6.561030665896573
0,26.0,0,82.0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,7.949091499830517,4.68213122712422,8.400209835930418,2.772588722239781,1.6094379124341003,8.910045761473558
1,61.0,1,82.0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,1,53.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,6.385194398997726,5.181783550292085,4.07753744390572,6.71901315438526
0,30.0,0,83.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,4.564348191467836,0.0,6.091309882077698,6.931471805599453,7.352441100243583
1,24.0,1,84.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0,85.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,1.791759469228055,0.0,7.925518979786926,0.0,7.927324360309794
1,41.0,0,62.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0,22.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,6.326149473155099,0.0,5.442417710521793,6.670766320845874
0,22.0,1,54.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,4.762173934797756,0.0,6.668228248417403,1.9459101490553132,0.0,6.812345094177479
0,63.0,0,15.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,6.974478911025045,0.0,5.176149732573829,9.010547069270189,9.151969458649853
0,18.0,0,11.0,1,7,0,1,0,1,0,0,0,1,0,0,0,0,0,2.8903717578961645,5.375278407684165,1.6094379124341003,8.543445562560303,6.548219102762372,8.710454688248527
1,21.0,1,11.0,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,79.0,0,11.0,1,7,0,1,0,1,0,0,1,1,0,0,0,0,0,8.639410824140487,5.4638318050256105,2.0794415416798357,7.855544677915663,7.685243607975833,9.272939513732704
1,56.0,1,11.0,1,7,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.0,1,11.0,1,7,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0,11.0,1,7,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,7.820840879907344,1.9459101490553132,7.068172000388042,6.966024187106113,8.46168048148598
1,32.0,1,11.0,1,7,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,1,63.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.293304824724492,0.0,6.3835066348840055,0.0,5.10594547390058,6.860663671448287
1,26.0,1,933.5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,1,16.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,38.0,1,16.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,64.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.855071922202427,0.0,0.0,1.6094379124341003,5.910796644040527,6.580639137284949
0,28.0,0,55.0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,4.418840607796598,6.651571873589727,0.0,8.214465160759186,4.948759890378168,8.452974619089586
1,34.0,0,55.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1,56.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,1,56.0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,1.3862943611198906,0.0,6.782192056006791,3.258096538021482,0.0,6.813444599510896
0,23.0,0,65.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2.639057329615259,6.617402977974478,0.0,0.0,4.859812404361672,6.790097235513905
1,49.0,0,66.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,14.0,0,57.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0,23.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,5.971261839790462,3.8066624897703196,5.877735781779639,0.0,0.0,6.674561391814426
0,27.0,1,9.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,4.248495242049359,8.653296274408579,0.0,0.0,6.895682697747868,8.82246957226897
0,48.0,0,24.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,4.718498871295094,0.0,7.319202458767849,0.0,7.3901814282264295
0,31.0,0,17.0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,9.306014122044465,6.315358001522335,9.006754319877503,8.646289764750648,10.142543822310387
0,61.0,0,17.0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0.6931471805599453,6.411818267709897,0.0,8.252185436003328,0.6931471805599453,8.399760094524142
1,18.0,1,59.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
